Region,Country,Region Code,Property Type,Abbreviation,Code,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Europe,Austria,AT,Leisure/Lodging,LEI,AT.LEI.CO2,kgCO2/sqm,49.5567292978035,46.5174347388837,42.9263242391695,39.4600530206389,36.1307838427062,33.0695302787447,29.909730765884,27.0230915234126,24.2862239001458,21.6980879167857,19.1724635654487,17.0351001123177,14.9419637147465,12.9737207046649,11.1253678598288,9.39779641860744,7.76455835786091,6.25368107969364,4.96516073338461,3.93032016114388,3.09876977955581,2.63867506786753,2.29126170477604,1.98599847771982,1.72022541285358,1.47118598027185,1.29253260454893,1.12078313890778,0.968742976108155,0.828855982113007,0.695206158456353
Europe,Belgium,BE,Residential Single-Family,RSF,BE.RSF.CO2,kgCO2/sqm,43.3671058945116,40.4255817244952,37.0393878183982,33.8030767080092,30.7257744214988,27.9167130481578,25.0615945102347,22.4734325308721,20.0442597919126,17.7701192910488,15.5770442770846,13.7296275459413,11.9418261063132,10.2775372684693,8.73036541733383,7.29877849426696,5.9596344493181,4.73324293420421,3.69574018567653,2.86803702659071,2.20738714996838,1.84008055803777,1.56320901083558,1.32159554513103,1.11260968904327,0.918579971576476,0.779340927314626,0.646783853998374,0.530248241421217,0.423893698311807,0.323194543255102
Europe,Belgium,BE,Residential Multi-Family,RMF,BE.RMF.CO2,kgCO2/sqm,43.3671058945116,40.3016709112616,36.8124542621191,33.4925960540126,30.3497014124654,27.4898426482258,24.6020006029584,21.992887086944,19.5547066248759,17.2821351718347,15.1020252428885,13.2693384770256,11.5053257412199,9.87079568290702,8.35848757350423,6.96586215453681,5.66984188759977,4.48883829433251,3.49379667276116,2.70270815457176,2.07352019922034,1.72297550022344,1.45904587481827,1.22958117638423,1.03182326226792,0.849142082456362,0.718106493248221,0.594039825743995,0.485431192916042,0.386807125490535,0.293959555568973
Europe,Belgium,BE,Office,OFF,BE.OFF.CO2,kgCO2/sqm,51.6591503038269,48.7418952511255,45.1965633491067,41.7377299357892,38.3834423412935,35.2786779819626,32.033734309902,29.0510586080582,26.2012877855329,23.4861653185233,20.813754015222,18.5445686130318,16.3035908666537,14.1814843773645,12.1747190715626,10.2862265895587,8.4881481542186,6.81362810888621,5.37782889429379,4.21943424288986,3.28427228402149,2.76779111141022,2.37702387932223,2.03198192493877,1.73013610251695,1.44552843335727,1.24100791719312,1.04308839151519,0.866905259540097,0.703772107333711,0.546800709642876
Europe,Belgium,BE,Retail High Street,RHS,BE.RHS.CO2,kgCO2/sqm,63.9698359193869,60.3590516427721,55.9708756156757,51.6897616648499,47.5380475751842,43.6951767501307,39.6788012951539,35.9870436901801,32.4597869052784,29.0991888993264,25.7914559310785,22.9828091645351,20.2090759582553,17.5824736878325,15.0986330629493,12.7611826729978,10.5356407765379,8.46303123731937,6.68589446498765,5.25211061069944,4.09462933594996,3.45536329182898,2.97169760201107,2.54462761973217,2.17102293660605,1.81875449307242,1.56561260089305,1.32064097570341,1.10257321294427,0.900657847184267,0.706369091343238
Europe,Belgium,BE,Shopping Center,RSM,BE.RSM.CO2,kgCO2/sqm,53.5313629566618,50.5118020366195,46.84213810031,43.2620060874718,39.7900862340662,36.5764402017474,33.2176988771521,30.1304230566484,27.1807129862842,24.3703732846119,21.6042425939629,19.2554786233807,16.9359115291763,14.7393844146574,12.6622434092849,10.7075229637167,8.84638731515686,7.11314315330994,5.62699157619775,4.4279729246999,3.46001556276327,2.9254217968495,2.52095066164541,2.16380835409622,1.85137703328355,1.55678839437002,1.34509550266202,1.14023509304614,0.957873355566246,0.789019250502798,0.626542987896706
Europe,Belgium,BE,Retail Warehouse,RWB,BE.RWB.CO2,kgCO2/sqm,43.6364103332453,41.1731215710115,38.1794936314369,35.2589037880585,32.4265909502864,29.8049719908328,27.0649876092591,24.5464585793972,22.1401525433281,19.8475416676078,17.5909954923279,15.6749275450074,13.7826777419065,11.9908011411653,10.2963169987366,8.70170075009021,7.18342883921057,5.76948787920333,4.55711940053547,3.57898739785276,2.789349912431,2.35324054063624,2.02328223597575,1.73193370683534,1.47705937844558,1.23674070201124,1.06404648089851,0.896926042465255,0.748159506372526,0.610412187979619,0.477867767646567
Europe,Belgium,BE,Hotel,HOT,BE.HOT.CO2,kgCO2/sqm,54.1129907579862,51.0593282407125,47.348220728716,43.7276562744832,40.2165260803704,36.9665865386506,33.5699130620342,30.4477709018998,27.4647480991773,24.6226696529895,21.825299495014,19.4500096138649,17.1042463458151,14.8829126170398,12.7823132917877,10.8055170904722,8.92336259183419,7.17054393029137,5.66760840880791,4.45504856631934,3.4761595182972,2.93552828476135,2.52648922987962,2.16531351368299,1.84935373050543,1.55143813665402,1.3373544782349,1.13018046496526,0.945759213971097,0.774998144672042,0.61068694638696
Europe,Belgium,BE,Distribution Warehouse Cold,DWC,BE.DWC.CO2,kgCO2/sqm,38.3889194612585,35.7515876195437,32.7221390891436,29.8292555414778,27.0808033775444,24.5734319688902,22.0280843377816,19.7221737291246,17.5596805609909,15.5368580363823,13.5880409193461,11.9470151047439,10.3605250464469,8.88490194178018,7.51431280834239,6.24722774328563,5.06307020014355,3.97959302848499,3.06366668796465,2.33340947244379,1.7509091468236,1.4269308999764,1.18277066382149,0.969844636422045,0.785791575701025,0.615063536592084,0.492556047856401,0.376040433926224,0.273684155042689,0.180352410638064,0.0920717956247686
Europe,Belgium,BE,Distribution Warehouse Warm,DWW,BE.DWW.CO2,kgCO2/sqm,14.6624345164529,13.834362884494,12.8280097474168,11.8462094668457,10.8940848317847,10.0127881184589,9.09170108506783,8.24505960483704,7.43614357484096,6.66544788604858,5.9068758896985,5.2627607796848,4.62665249772008,4.02428618005822,3.45465980467667,2.91860552650621,2.40821554776118,1.93289799011322,1.52534205917334,1.19652824889227,0.931079710647768,0.784474974430344,0.673554518815224,0.575613320977206,0.489933475280705,0.40914673129998,0.35109296687774,0.294912913483752,0.244902800900989,0.198596964375298,0.154040160424836
