Region,Country,Region Code,Property Type,Abbreviation,Code,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
North America,USA,MROEc_Cold or very cold_6A/7,Shipping/Distribution Warehouse,SDW,MROEc_Cold or very cold_6A/7.SDW.EUI,kWh/sqm,160.849241046576,152.016152251904,143.66813542367,135.778552675842,128.322228950631,121.275371686797,114.615494899401,108.321347428736,102.372845129496,96.751006783798,91.4378935335604,86.4165516389732,81.670958380405,77.1859709311251,72.9472780376958,68.941354353853,65.1554172821561,61.5773861856925,58.1958438396857,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
North America,USA,MROEc_Cold or very cold_6A/7,Refrigerated Warehouse Cool,RFW,MROEc_Cold or very cold_6A/7.RFW.EUI,kWh/sqm,292.495242301706,283.179875319647,274.161183460669,265.429718237253,256.976332076619,248.79216873721,240.8686540304,233.197486837693,225.770630414003,218.580303967914,211.61897451008,204.879348961248,198.354366511616,192.037191223535,185.921204869795,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
North America,USA,MROEc_Cold or very cold_6A/7,Self Storage,SST,MROEc_Cold or very cold_6A/7.SST.EUI,kWh/sqm,27.4496062108201,26.5902996292741,25.7578935356775,24.9515458135289,24.1704407086819,23.4137880040741,22.680822220292,21.9708018411621,21.2830085635845,20.6167465708504,19.9713418287083,19.3461414034668,18.7405128014446,18.1538433290979,17.5855394731795,17.0350263003026,16.5017468752998,15.9851616977915,15.4847481563916,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
North America,USA,MROEc_Cold or very cold_6A/7,Inpatient Healthcare,IHC,MROEc_Cold or very cold_6A/7.IHC.EUI,kWh/sqm,670.010250402434,646.493959664533,623.803053209541,601.908561366088,580.782531252049,560.397991086859,540.728915756416,521.750193586599,503.437594282978,485.767737995799,468.718065470729,452.266809247267,436.392965868045,421.076269063535,406.297163877934,392.036781703185,378.276916189268,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0
North America,USA,MROEc_Cold or very cold_6A/7,Outpatient Healthcare,OHC,MROEc_Cold or very cold_6A/7.OHC.EUI,kWh/sqm,226.127078947451,216.105748093432,206.528535089221,197.375757851931,188.628606554511,180.269104969764,172.280073527493,164.645094008853,157.348475805346,150.375223673134,143.711006916388,137.342129936342,131.255504085541,125.438620769421,119.879525739964,114.566794528581,109.489508967738,104.637234753093,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
North America,USA,MROEc_Cold or very cold_6A/7,Large Multi-Family - Low Rise (>20 Units),MFL,MROEc_Cold or very cold_6A/7.MFL.EUI,kWh/sqm,233.637821940881,225.147685940642,216.966071945546,209.081768612494,201.483972006002,194.162270793463,187.106631978405,180.307387152174,173.755219245228,167.441149759866,161.356526466906,155.493011549459,149.842570177532,144.39745949783,139.150218023648,134.093655410328,129.220842602259,124.525102337926,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
North America,USA,MROEc_Cold or very cold_6A/7,Large Multi-Family - High Rise (>20 Units),MFH,MROEc_Cold or very cold_6A/7.MFH.EUI,kWh/sqm,265.860773030206,256.037232693538,246.57667160968,237.465677716031,228.691334524933,220.241202812207,212.103302982298,204.266098085017,196.718477459826,189.449740984457,182.449583905546,175.708082229777,169.215678654817,162.963169020109,156.9416892583,151.142702828818,145.557988615776,140.17962927305,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0
North America,USA,MROEc_Cold or very cold_6A/7,Small Multi-Family - High Rise (<20 Units),MFS,MROEc_Cold or very cold_6A/7.MFS.EUI,kWh/sqm,155.768505710126,150.822350246809,146.033251267765,141.396221720032,136.906432905762,132.559209453928,128.350024451707,124.274494730441,120.328376301304,116.507559935881,112.808066887093,109.226044745993,105.757763430113,102.39961129921,99.1480913943346,95.9998177963317,92.9515120999646,90.0000000000001,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
North America,USA,MROEc_Cold or very cold_6A/7,Leisure,LEI,MROEc_Cold or very cold_6A/7.LEI.EUI,kWh/sqm,194.06163484903,185.485702862767,177.288756704849,169.454048311237,161.965569744906,154.808020488305,147.966776181214,141.427858740146,135.17790779821,129.204153407114,123.4943899455,118.036951180329,112.82068643034,107.834937782892,103.069518317637,98.514691292519,94.1611502495945,90.0000000000001,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Office,OFF,MROWc_Cold or very cold_6A/6B/7.OFF.EUI,kWh/sqm,168.262777019683,160.774355451101,153.61920104108,146.782481959178,140.250026455579,134.008293484648,128.044344635867,122.345817313963,116.90089911264,111.698303328789,106.727245566421,101.977421381828,97.4389849236282,93.102528523426,88.9590631947707,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Retail High Street,RHS,MROWc_Cold or very cold_6A/6B/7.RHS.EUI,kWh/sqm,259.735682667481,247.498299411637,235.837477479261,224.726052324405,214.138139252072,204.049073118345,194.435350871543,185.27457680052,176.545410362597,168.227516469546,160.301518115857,152.748951238904,145.552221705859,138.694564327168,132.160003801086,125.933317498311,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Enclosed Retail Mall,ERM,MROWc_Cold or very cold_6A/6B/7.ERM.EUI,kWh/sqm,317.518642812687,301.270038307337,285.852935051905,271.224782048959,257.345205793138,244.175898840829,231.680514082135,219.824564423338,208.575327602989,197.901755878905,187.77439033682,178.165279584177,169.047902604658,160.397095560542,152.188982340848,144.40090866359,137.011379550265,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Strip Shopping Center,SSC,MROWc_Cold or very cold_6A/6B/7.SSC.EUI,kWh/sqm,551.418922828038,517.919625018426,486.455445894952,456.902749789483,429.14541203486,403.074362663441,378.587157826452,355.587577250075,333.985246146517,313.695280094395,294.637951493017,276.738376279933,259.926219680728,244.135419834843,229.303928211418,215.373465795163,202.289294084192,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Retail Store,RST,MROWc_Cold or very cold_6A/6B/7.RST.EUI,kWh/sqm,134.117680099181,128.181467800509,122.507999507167,117.085645848631,111.903292184516,106.950315821993,102.21656424159,97.6923342867458,93.3683522744553,89.235754986249,85.2860715005299,81.5112058290353,77.9034203218291,74.4553198068106,71.1598364312263,68.0102151741171,64.9999999999999,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Hotel,HOT,MROWc_Cold or very cold_6A/6B/7.HOT.EUI,kWh/sqm,282.167534105853,270.074359551563,258.499475917112,247.420670219766,236.816681483824,226.667159939374,216.952627969712,207.654442732479,198.754760382788,190.236501829685,182.083319960219,174.279568268227,166.810270827639,159.661093552658,152.818316689687,146.268808488195,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Shipping/Distribution Warehouse,SDW,MROWc_Cold or very cold_6A/6B/7.SDW.EUI,kWh/sqm,160.849241046577,151.539900555775,142.769349180854,134.506403863071,126.72168630017,119.387518493961,112.47782434321,105.968036931951,99.8350111836002,94.0569415703153,88.6132845850269,83.4846857004884,78.6529105556595,74.1007801247599,69.8121096384895,65.7716510402565,61.9650387728187,58.3787387025879,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Refrigerated Warehouse Cool,RFW,MROWc_Cold or very cold_6A/6B/7.RFW.EUI,kWh/sqm,292.495242301706,283.179875319647,274.161183460669,265.429718237253,256.976332076619,248.79216873721,240.8686540304,233.197486837693,225.770630414003,218.580303967914,211.61897451008,204.879348961248,198.354366511616,192.037191223535,185.921204869795,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Self Storage,SST,MROWc_Cold or very cold_6A/6B/7.SST.EUI,kWh/sqm,27.4496062108201,26.543357017446,25.6670276558604,24.8196303223327,24.0002098254881,23.2078425096107,22.441635213493,21.7007242636591,20.9842745008271,20.291478338512,19.62155485271,18.9737489016357,18.3473302745221,17.7415928685224,17.1558538927869,16.5894530988165,16.0417520362273,15.5121333330851,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Inpatient Healthcare,IHC,MROWc_Cold or very cold_6A/6B/7.IHC.EUI,kWh/sqm,670.010250402434,643.421459496792,617.887822301709,593.367465933348,569.820179197905,547.207346648838,525.491885260989,504.638183617733,484.612043511435,465.38062386145,446.912386857677,429.177046241376,412.145517638405,395.789870863445,380.083284116991,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Outpatient Healthcare,OHC,MROWc_Cold or very cold_6A/6B/7.OHC.EUI,kWh/sqm,226.127078947451,214.884721014469,204.201299288868,194.049025144297,184.401491521287,175.233604239906,166.521516727338,158.242567990611,150.375223673134,142.89902004173,135.794510758457,129.04321629878,122.627575884519,116.530901806541,110.7373360184,105.231808887997,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Large Multi-Family - Low Rise (>20 Units),MFL,MROWc_Cold or very cold_6A/6B/7.MFL.EUI,kWh/sqm,233.637821940881,224.108345814449,214.96755211319,206.199587496833,197.789245241423,189.721938865531,181.983676832182,174.561038282626,167.441149759866,160.611662881569,154.060732923646,147.776998277343,141.749560744236,135.96796663493,130.422188638699,125.102608432614,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Large Multi-Family - High Rise (>20 Units),MFH,MROWc_Cold or very cold_6A/6B/7.MFH.EUI,kWh/sqm,265.860773030206,254.835092049909,244.266664088527,234.136526115688,224.426501528897,215.119167539085,206.197823908734,197.646462986486,189.449740984457,181.592950446737,174.061993859662,166.843358356511,159.924091471241,153.291777897754,146.934517213,140.84090252393,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Small Multi-Family - High Rise (<20 Units),MFS,MROWc_Cold or very cold_6A/6B/7.MFS.EUI,kWh/sqm,155.768505710126,150.51848285301,145.445406804715,140.543313748702,135.806440872945,131.22921959528,126.806269017075,122.532389597546,118.402557041271,114.411916391713,110.555776323831,106.829603629035,103.22901788603,99.7497863112739,96.387818782991,93.1391630329003,89.9999999999999,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
North America,USA,MROWc_Cold or very cold_6A/6B/7,Leisure,LEI,MROWc_Cold or very cold_6A/6B/7.LEI.EUI,kWh/sqm,194.06163484903,184.962468224221,176.289943544022,168.024056410623,160.145740392901,152.636823047018,145.479983999121,138.658714993466,132.157281813802,125.96068799019,120.054640207537,114.425515336051,109.060329007583,103.946705665347,99.0728500179662,94.4275198319693,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
North America,USA,MROWc_Cool_5A,Office,OFF,MROWc_Cool_5A.OFF.EUI,kWh/sqm,171.497383610641,163.353448988477,155.59624721164,148.207413410988,141.169454814025,134.465709331457,128.080306110353,121.998127960523,116.204775565173,110.686533391085,105.430337217634,100.423743207766,95.6548984476971,91.112512885615,86.7858326029221,82.6646143547596,78.7391013195284,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
North America,USA,MROWc_Cool_5A,Retail High Street,RHS,MROWc_Cool_5A.RHS.EUI,kWh/sqm,246.046146773038,234.677043748634,223.833275118914,213.49056665348,203.625765766105,194.216789686696,185.242576028094,176.683035637029,168.51900762372,160.732216469409,153.305231115856,146.221425945177,139.46494356271,133.020659299564,126.87414735542,121.011648505772,115.420039301324,110.0868026906,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
North America,USA,MROWc_Cool_5A,Enclosed Retail Mall,ERM,MROWc_Cool_5A.ERM.EUI,kWh/sqm,262.308115545349,249.944740717718,238.16408913832,226.93869529804,216.242388220274,206.0502304457,196.338459892876,187.084434459127,178.266579232556,169.864336192117,161.858116278472,154.229253723897,146.959962534754,140.03329502508,133.433102304608,127.143996629109,121.151315525284,115.441087606542,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0
North America,USA,MROWc_Cool_5A,Strip Shopping Center,SSC,MROWc_Cool_5A.SSC.EUI,kWh/sqm,455.537530817111,429.121842733694,404.237946280418,380.797015999063,358.715377237743,337.914207466197,318.3192549112,299.860573507722,282.472273219739,266.092284839413,250.662138425103,236.126754587282,222.434247877376,209.535741577668,197.385193231158,185.939230288595,175.156995285995,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
North America,USA,MROWc_Cool_5A,Retail Store,RST,MROWc_Cool_5A.RST.EUI,kWh/sqm,126.967292873972,121.201196159024,115.696961145413,110.442695637427,105.427047511913,100.639180191401,96.0687492311009,91.7058799691685,87.5411461919704,83.5655497682415,79.7705012081389,76.1478011051875,72.6896224210206,69.3884935746437,66.237282299681,63.2291802347313,60.3576882135362,57.6166022231829,54.9999999999999,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
North America,USA,MROWc_Cool_5A,Hotel,HOT,MROWc_Cool_5A.HOT.EUI,kWh/sqm,366.493210723615,344.451353442908,323.735150930605,304.264874852444,285.96559194407,268.766875623026,252.602534945153,237.410359862257,223.13188180065,209.712148639114,197.099513220283,185.245434581499,174.104291140162,163.633205114604,153.791877504743,144.54243299744,135.849274199641,127.678944638327,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
North America,USA,MROWc_Cool_5A,Shipping/Distribution Warehouse,SDW,MROWc_Cool_5A.SDW.EUI,kWh/sqm,85.9925286402126,82.5814885462377,79.3057531665989,76.159955409378,73.1389410774975,70.2377604238849,67.4516600416148,64.7760750757423,62.2066217440681,59.7390901545793,57.3694374077992,55.0937809727438,52.9083923256327,50.8096908409308,48.7942379247127,46.8587313807371,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
North America,USA,MROWc_Cool_5A,Refrigerated Warehouse Cool,RFW,MROWc_Cool_5A.RFW.EUI,kWh/sqm,293.44445889357,284.227570207534,275.300177657738,266.653188369596,258.277795069461,250.165467114093,242.307941801894,234.69721595704,227.325537777957,220.185398941829,213.269526957095,206.570877756158,200.082628520735,193.798170732578,187.711103442453,181.815226750539,176.104535491605,170.573213118532,165.215625777947,160.026316571937,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0
North America,USA,MROWc_Cool_5A,Self Storage,SST,MROWc_Cool_5A.SST.EUI,kWh/sqm,14.6749902759131,14.2133462824556,13.7662246275271,13.3331684692335,12.9137353369553,12.5074966792583,12.1140374260249,11.7329555643611,11.3638617278438,11.0063787986898,10.6601415224395,10.3247961347619,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
North America,USA,MROWc_Cool_5A,Inpatient Healthcare,IHC,MROWc_Cool_5A.IHC.EUI,kWh/sqm,721.644186129848,687.299309362507,654.588992372458,623.435442314972,593.764568704071,565.505807207883,538.591951830025,512.958995077907,488.54597573782,465.2948338948,443.150272852467,422.059627624442,401.972739684597,382.841837678253,364.621423810641,347.268165642418,330.740793034911,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0
North America,USA,MROWc_Cool_5A,Outpatient Healthcare,OHC,MROWc_Cool_5A.OHC.EUI,kWh/sqm,209.947594258165,199.072547678281,188.760816141528,178.983220569407,169.712093326499,160.921199929427,152.585664811214,144.681900930957,137.187543029644,130.081384343241,123.343316593967,116.954273089961,110.896174772313,105.151879056798,99.7051313255578,94.5405189314498,89.6434275849224,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
North America,USA,MROWc_Cool_5A,Large Multi-Family - Low Rise (>20 Units),MFL,MROWc_Cool_5A.MFL.EUI,kWh/sqm,204.409860838624,195.99140592658,187.919658276188,180.180339029091,172.759757390172,165.644786408644,158.822839756583,152.281849463805,146.010244569725,139.996930654418,134.231270212679,128.703063836353,123.402532171672,118.320298619645,113.447372748933,108.775134391847,104.295318395337,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
North America,USA,MROWc_Cool_5A,Large Multi-Family - High Rise (>20 Units),MFH,MROWc_Cool_5A.MFH.EUI,kWh/sqm,236.632811927949,227.36744169406,218.464857520445,209.910854499777,201.691783918624,193.794531479648,186.206496376517,178.915571188132,171.910122560109,165.178972642668,158.711381255325,152.497028749933,146.525999544708,140.788766302998,135.276174731517,129.979428973818,124.890077575675,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
North America,USA,MROWc_Cool_5A,Small Multi-Family - High Rise (<20 Units),MFS,MROWc_Cool_5A.MFS.EUI,kWh/sqm,197.472041985141,187.803961406495,178.609222679868,169.864651349167,161.548207561995,153.638930520323,146.116885650806,138.963114361607,132.159586259088,125.689153703935,119.535508592173,113.683141252165,108.117301353967,102.823960732541,97.7897780311104,93.0020650755528,88.4487548950738,84.1183713085668,80.0000000000001,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
North America,USA,MROWc_Cool_5A,Leisure,LEI,MROWc_Cool_5A.LEI.EUI,kWh/sqm,132.214141025775,127.310277518792,122.588299830591,118.041461759729,113.663267323464,109.447461477073,105.38802117738,101.479146777748,97.7152537422352,94.0909646670691,90.6011015980517,87.2406786329124,84.0048947980425,80.889127189434,77.8889243680227,75.0000000000001,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
North America,USA,NEWEc_Cold or very cold_6A/7,Office,OFF,NEWEc_Cold or very cold_6A/7.OFF.EUI,kWh/sqm,168.262777019683,157.156062664769,146.782481959178,137.093642108191,128.044344635867,119.592374533969,111.698303328789,104.325305147163,97.4389849236282,91.0072179473057,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
North America,USA,NEWEc_Cold or very cold_6A/7,Retail High Street,RHS,NEWEc_Cold or very cold_6A/7.RHS.EUI,kWh/sqm,259.735682667481,242.128114446459,225.714169124971,210.412930610096,196.148968137734,182.851964420344,170.456369002672,158.9010751166,148.129118442126,138.087396289423,128.726405817651,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
North America,USA,NEWEc_Cold or very cold_6A/7,Enclosed Retail Mall,ERM,NEWEc_Cold or very cold_6A/7.ERM.EUI,kWh/sqm,317.518642812687,296.439771465943,276.76024729868,258.38717290209,241.233817977778,225.219209926442,210.267751615833,196.30886452367,183.276655570948,171.109606072942,159.750281339587,149.14505955439,139.243878652064,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
North America,USA,NEWEc_Cold or very cold_6A/7,Strip Shopping Center,SSC,NEWEc_Cold or very cold_6A/7.SSC.EUI,kWh/sqm,551.418922828037,511.010308235318,473.562883521482,438.859649277191,406.699508060078,376.896099080272,349.276718281504,323.681317559922,299.961577321299,277.980047002325,257.609348575485,238.73143842202,221.236923295688,205.02442641349,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
North America,USA,NEWEc_Cold or very cold_6A/7,Retail Store,RST,NEWEc_Cold or very cold_6A/7.RST.EUI,kWh/sqm,134.117680099181,124.746613604811,116.030321985588,107.923054831206,100.382258402645,93.3683522744553,86.8445215834784,80.7765237935622,75.1325089620072,69.8828525643485,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
North America,USA,NEWEc_Cold or very cold_6A/7,Hotel,HOT,NEWEc_Cold or very cold_6A/7.HOT.EUI,kWh/sqm,282.167534105853,263.068677866009,245.262551177162,228.661654051298,213.184409044605,198.754760382788,185.301800220081,172.759420195383,161.06598657324,150.164037373313,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0
North America,USA,NEWEc_Cold or very cold_6A/7,Shipping/Distribution Warehouse,SDW,NEWEc_Cold or very cold_6A/7.SDW.EUI,kWh/sqm,160.849241046576,149.743711872351,139.40494278625,129.779994299887,120.819582030917,112.47782434321,104.712007410725,97.4823665021007,90.7518823660386,84.4860916748654,78.6529105556595,73.2224703053341,68.1669644484599,63.4605063546878,59.0789966867061,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
North America,USA,NEWEc_Cold or very cold_6A/7,Refrigerated Warehouse Cool,RFW,NEWEc_Cold or very cold_6A/7.RFW.EUI,kWh/sqm,292.495242301706,277.135039703079,262.58146842609,248.79216873721,235.727005397515,223.347950844762,211.61897451008,200.505937947127,189.976495468473,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
North America,USA,NEWEc_Cold or very cold_6A/7,Self Storage,SST,NEWEc_Cold or very cold_6A/7.SST.EUI,kWh/sqm,27.4496062108201,25.9822941330772,24.593416868459,23.2787817029523,22.0344200430601,20.8565754354935,19.7416922272676,18.6864048319703,17.6875275697991,16.7420450506966,15.8471030715538,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
North America,USA,NEWEc_Cold or very cold_6A/7,Inpatient Healthcare,IHC,NEWEc_Cold or very cold_6A/7.IHC.EUI,kWh/sqm,670.010250402434,626.284414983473,585.412190657682,547.207346648838,511.49580586981,478.114851755274,446.912386857677,417.74623982829,390.483517625682,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0
North America,USA,NEWEc_Cold or very cold_6A/7,Outpatient Healthcare,OHC,NEWEc_Cold or very cold_6A/7.OHC.EUI,kWh/sqm,226.127078947451,211.262877898832,197.375757851931,184.401491521287,172.280073527493,160.955442875104,150.375223673134,140.490482898996,131.255504085541,122.627575884519,114.566794528581,107.035879278203,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
North America,USA,NEWEc_Cold or very cold_6A/7,Large Multi-Family - Low Rise (>20 Units),MFL,NEWEc_Cold or very cold_6A/7.MFL.EUI,kWh/sqm,233.637821940881,219.906224018363,206.981673430643,194.816737577069,183.366771613673,172.589754608326,162.44613532554,152.898687074966,143.91237109088,135.454207941267,127.493156494582,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
North America,USA,NEWEc_Cold or very cold_6A/7,Large Multi-Family - High Rise (>20 Units),MFH,NEWEc_Cold or very cold_6A/7.MFH.EUI,kWh/sqm,265.860773030206,249.975735334338,235.039820067187,220.996317675906,207.791906972823,195.376452682451,183.702815084951,172.726671033304,162.406345664604,152.702654166508,143.578752998062,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0
North America,USA,NEWEc_Cold or very cold_6A/7,Small Multi-Family - High Rise (<20 Units),MFS,NEWEc_Cold or very cold_6A/7.MFS.EUI,kWh/sqm,155.768505710126,146.557773948668,137.891681035703,129.73802198655,122.066496126219,114.848594485871,108.05749385762,101.667957113972,95.6562394214694,90.0000000000001,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
North America,USA,NEWEc_Cold or very cold_6A/7,Leisure,LEI,NEWEc_Cold or very cold_6A/7.LEI.EUI,kWh/sqm,194.06163484903,180.968746738841,168.759205402471,157.373413483229,146.755794519763,136.854521665579,127.621264711237,119.010954174356,110.981561305931,103.49389293911,96.5114001790458,89.9999999999999,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
North America,USA,NEWEc_Cool_5A,Office,OFF,NEWEc_Cool_5A.OFF.EUI,kWh/sqm,171.497383610641,160.075357034384,149.414057463764,139.462819145796,130.174350755517,121.504510653161,113.412097109603,105.858652503148,98.8082805571666,92.2274757500185,86.0849640865785,80.3515544746546,75.0000000000001,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
North America,USA,NEWEc_Cool_5A,Retail High Street,RHS,NEWEc_Cool_5A.RHS.EUI,kWh/sqm,246.046146773038,230.445544968955,215.834102230524,202.149100742789,189.331799325544,177.327181294061,166.083718306766,155.553149186187,145.690272763808,136.452753859629,127.800941563627,119.697699039125,112.108244117496,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
